# BUSCO version is: 3.0.1 
# The lineage dataset is: metazoa_odb9 (Creation date: 2016-02-13, number of species: 65, number of BUSCOs: 978)
# To reproduce this run: python /scratch/mutemi/BUSCO_Platy_seq/BUSCO_results/BUSCO_PacBio_Platy/run_BUSCO.py -i /scratch/mutemi/BUSCO_Platy_seq/platygenome_Seq_Data/canu_pacbio.contigs.fasta -o busco_platy_canu_pacbio_%j -l /scratch/mutemi/BUSCO_Platy_seq/BUSCO_Lineages/metazoa_odb9/ -m genome -c 1 --long -sp fly
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG091G0VWO	Missing
EOG091G0VZF	Complete	tig00375378	14990	18755	171.5	96
EOG091G0W0U	Complete	tig00000950	134020	153783	84.9	70
EOG091G0W1S	Complete	tig00009013	83884	89154	229.9	112
EOG091G0W26	Fragmented	tig00007917	42169	45906	81.9	54
EOG091G0W2D	Complete	tig00008880	14262	17255	148.6	103
EOG091G0W5M	Missing
EOG091G0W6G	Complete	tig00039792	9756	13851	216.3	103
EOG091G0W86	Missing
EOG091G0W8V	Missing
EOG091G0W96	Duplicated	tig00047414	6241	14015	161.1	85
EOG091G0W96	Duplicated	tig00056026	9559	19525	161.1	85
EOG091G0WAL	Duplicated	tig00020190	14973	26678	255.5	160
EOG091G0WAL	Duplicated	tig00020190	27174	32628	267.9	159
EOG091G0WAL	Duplicated	tig00041164	1601	5969	268.7	160
EOG091G0WAL	Duplicated	tig00041164	6466	11668	250.1	155
EOG091G0WCB	Complete	tig00006855	85614	101065	161.1	138
EOG091G0WLL	Fragmented	tig00379944	615	7799	128.4	68
EOG091G0WPV	Complete	tig00062624	5680	8935	142.9	99
EOG091G0WT4	Complete	tig00013532	40905	43095	180.5	89
EOG091G0WUF	Fragmented	tig00060809	520	15738	56.2	39
EOG091G0WZ0	Fragmented	tig00035708	9172	29865	75.4	152
EOG091G0X1V	Complete	tig00039160	12999	24151	80.1	108
EOG091G0X1Z	Complete	tig00001255	12710	14265	138.3	78
EOG091G0X3B	Complete	tig00039792	14706	15995	128.3	93
EOG091G0X8F	Complete	tig00000858	6101	25813	236.5	126
EOG091G0XHF	Complete	tig00375510	52600	57591	156.1	178
EOG091G0XKP	Missing
EOG091G0XN1	Duplicated	tig00005529	1776	7355	115.1	80
EOG091G0XN1	Duplicated	tig00083810	14584	20715	115.2	80
EOG091G0XQ3	Complete	tig00026308	35097	36375	148.2	135
EOG091G0XRQ	Missing
EOG091G0XVD	Complete	tig00002423	320444	323944	147.4	113
EOG091G0XXE	Complete	tig00010704	30618	42965	126.2	182
EOG091G0XXM	Complete	tig00024330	21619	22827	106.3	75
EOG091G0XYP	Complete	tig00005566	7626	14736	107.6	86
EOG091G0XZC	Complete	tig00001158	79721	82212	207.9	143
EOG091G0Y05	Complete	tig00001638	272893	275396	142.5	93
EOG091G0Y09	Complete	tig00011290	9819	12215	188.8	118
EOG091G0Y35	Complete	tig00000208	310894	312264	143.3	90
EOG091G0Y6M	Complete	tig00001755	428580	435853	127.3	134
EOG091G0Y96	Complete	tig00086436	39652	42441	77.6	72
EOG091G0YBP	Missing
EOG091G0YCT	Missing
EOG091G0YHX	Complete	tig00036184	281	4545	152.6	97
EOG091G0YK9	Complete	tig00381658	4846	12425	91.6	90
EOG091G0YP6	Complete	tig00375054	53143	59627	145.7	91
EOG091G0YU6	Complete	tig00014389	76280	78552	173.8	90
EOG091G0YUO	Complete	tig00084412	82789	94009	90.6	123
EOG091G0YVI	Missing
EOG091G0YY3	Complete	tig00001024	167558	169264	86.4	108
EOG091G0YYA	Complete	tig00085812	61596	84619	135.0	119
EOG091G0YZ0	Complete	tig00084345	249851	259836	103.6	90
EOG091G0Z43	Complete	tig00000884	37616	52086	90.2	56
EOG091G0Z4E	Complete	tig00376202	70616	72659	182.4	116
EOG091G0Z6N	Complete	tig00083716	366030	367384	167.1	89
EOG091G0Z6Z	Duplicated	tig00375223	1356	8279	129.2	84
EOG091G0Z6Z	Duplicated	tig00379983	7560	15545	129.4	84
EOG091G0Z6Z	Duplicated	tig00379984	1	4405	130.5	84
EOG091G0Z7J	Missing
EOG091G0ZDR	Complete	tig00375470	88515	116421	172.5	139
EOG091G0ZEJ	Complete	tig00022566	11736	13237	108.1	130
EOG091G0ZLI	Complete	tig00381460	6276	10084	178.7	76
EOG091G0ZLQ	Duplicated	tig00004830	20135	34172	112.8	110
EOG091G0ZLQ	Duplicated	tig00085016	143224	146366	115.2	117
EOG091G0ZNH	Missing
EOG091G0ZRG	Fragmented	tig00030455	44074	47892	96.6	70
EOG091G0ZTA	Complete	tig00017459	67980	76940	174.2	170
EOG091G0ZUA	Complete	tig00378869	8199	10785	144.5	100
EOG091G0ZWE	Complete	tig00001364	209007	210254	192.8	95
EOG091G105E	Complete	tig00011907	51624	55736	165.2	111
EOG091G107U	Duplicated	tig00037261	14586	21631	139.5	79
EOG091G107U	Duplicated	tig00086409	31829	35543	139.5	79
EOG091G1081	Complete	tig00374960	881736	889325	102.5	87
EOG091G10CG	Complete	tig00017461	40473	46583	166.6	79
EOG091G10FG	Missing
EOG091G10IX	Duplicated	tig00001158	151354	162595	176.7	108
EOG091G10IX	Duplicated	tig00047198	20816	27481	175.7	108
EOG091G10MO	Missing
EOG091G10O5	Complete	tig00017431	6582	34055	388.4	347
EOG091G10SA	Complete	tig00376568	5886	12108	124.5	75
EOG091G10SJ	Complete	tig00040204	34318	39326	100.5	81
EOG091G112U	Complete	tig00000775	285389	303768	100.1	86
EOG091G113O	Complete	tig00375157	142	24205	142.3	73
EOG091G1144	Complete	tig00376854	47823	57948	103.7	69
EOG091G114S	Duplicated	tig00058215	515	17085	114.2	55
EOG091G114S	Duplicated	tig00379459	423	9513	115.5	55
EOG091G115J	Complete	tig00021896	17413	22449	218.2	177
EOG091G116R	Complete	tig00053358	2445	7505	119.0	70
EOG091G11CG	Complete	tig00000854	59567	67076	155.0	78
EOG091G11CO	Missing
EOG091G11IM	Missing
EOG091G11O6	Duplicated	tig00052088	7146	8075	184.4	91
EOG091G11O6	Duplicated	tig00084880	203256	203990	184.4	91
EOG091G11O6	Duplicated	tig00085310	56337	57257	184.4	91
EOG091G11OU	Complete	tig00016575	38872	45314	157.0	105
EOG091G11PB	Complete	tig00001106	574855	582615	465.9	391
EOG091G11QL	Complete	tig00003127	144744	146402	110.3	67
EOG091G126L	Complete	tig00004076	146252	151303	145.5	88
EOG091G126R	Missing
EOG091G1285	Complete	tig00001199	539752	542741	94.3	86
EOG091G12A5	Duplicated	tig00015987	67738	72541	81.9	68
EOG091G12A5	Duplicated	tig00046553	14157	16425	81.4	68
EOG091G1311	Complete	tig00042526	7476	14194	111.2	60
EOG091G132G	Complete	tig00001426	363492	389647	359.1	266
EOG091G134K	Duplicated	tig00046203	4916	10895	147.9	97
EOG091G134K	Duplicated	tig00052111	10686	17844	164.8	98
EOG091G13IJ	Complete	tig00009479	1496	21500	622.6	328
EOG091G13NA	Duplicated	tig00042371	27320	42085	135.2	83
EOG091G13NA	Duplicated	tig00050570	18740	25105	131.7	114
EOG091G13P1	Complete	tig00050314	1	15235	331.0	289
EOG091G13XF	Complete	tig00084336	99973	100885	90.6	58
EOG091G141O	Missing
EOG091G1422	Complete	tig00013809	1474	7036	168.9	114
EOG091G1467	Complete	tig00378921	5	14059	322.4	249
EOG091G146E	Complete	tig00001726	555120	569905	105.7	57
EOG091G14DH	Missing
EOG091G1549	Missing
EOG091G15HS	Duplicated	tig00026827	43305	46521	257.8	207
EOG091G15HS	Duplicated	tig00375611	37345	42272	258.4	207
EOG091G15HV	Complete	tig00376236	3376	9979	95.4	85
EOG091G15KV	Complete	tig00381460	246890	267006	109.8	106
EOG091G15N9	Complete	tig00016288	80588	91377	99.0	77
EOG091G15XS	Complete	tig00375308	35534	40289	116.6	67
EOG091G15XZ	Missing
EOG091G167Y	Duplicated	tig00016605	121	2991	154.9	105
EOG091G167Y	Duplicated	tig00018116	15603	23142	157.8	92
EOG091G16EY	Complete	tig00038549	7098	15013	103.6	108
EOG091G1757	Duplicated	tig00011072	71361	74191	111.9	84
EOG091G1757	Duplicated	tig00025814	32593	38296	111.9	84
EOG091G17I3	Missing
EOG091G17J4	Fragmented	tig00044135	1	17165	93.3	46
EOG091G17K3	Duplicated	tig00017459	47775	55041	101.8	57
EOG091G17K3	Duplicated	tig00028995	12472	18495	101.8	57
EOG091G1817	Complete	tig00030295	1113	32645	530.3	470
EOG091G184V	Complete	tig00006523	82782	97004	153.3	134
EOG091G18B1	Missing
EOG091G18BK	Complete	tig00084405	14850	18965	109.2	120
EOG091G18YA	Fragmented	tig00000884	4318	27612	74.1	66
EOG091G18Z5	Missing
EOG091G197A	Complete	tig00004433	113697	122673	181.5	100
EOG091G19WY	Fragmented	tig00085473	130692	135398	125.8	65
EOG091G19Y2	Missing
EOG091G1A1V	Missing
EOG091G1A3H	Complete	tig00377999	36936	43941	247.0	257
EOG091G1AP6	Duplicated	tig00378882	19338	25115	189.9	125
EOG091G1AP6	Duplicated	tig00378883	3036	8774	191.0	125
EOG091G1BQN	Complete	tig00051572	2437	14325	88.3	120
EOG091G1CLN	Complete	tig00007273	64328	79382	81.4	41
